book_id,genres
232187,"['children', 'fantasy, paranormal', 'fiction', 'young-adult']"
17407748,"['romance', 'fiction', 'young-adult']"
11376952,"['romance', 'fantasy, paranormal', 'fiction']"
12050397,['romance']
23475356,"['romance', 'fiction', 'young-adult']"
128109,"['fiction', 'history, historical fiction, biography']"
5326,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'children', 'young-adult']"
10647236,['non-fiction']
1567550,"['fiction', 'mystery, thriller, crime']"
26089319,"['non-fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
19394314,['fiction']
17941795,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
12989106,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'mystery, thriller, crime']"
13521399,"['mystery, thriller, crime', 'young-adult', 'fiction', 'romance']"
8178884,['non-fiction']
27419654,"['fiction', 'young-adult', 'mystery, thriller, crime', 'fantasy, paranormal']"
1525825,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance', 'children', 'mystery, thriller, crime']"
17586616,"['non-fiction', 'fiction', 'fantasy, paranormal', 'comics, graphic']"
31816415,"['children', 'romance', 'fiction', 'non-fiction']"
11958313,['poetry']
503150,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
22401481,"['romance', 'fiction', 'children']"
13538708,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'history, historical fiction, biography', 'mystery, thriller, crime']"
9578103,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
478566,['non-fiction']
17407383,"['fiction', 'history, historical fiction, biography', 'comics, graphic']"
17861431,"['fiction', 'romance', 'young-adult']"
9779505,"['fiction', 'romance']"
13547429,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
8598746,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance', 'mystery, thriller, crime']"
10366172,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
12204857,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'fiction', 'romance']"
475339,"['children', 'fiction', 'poetry', 'young-adult']"
93575,"['mystery, thriller, crime', 'fiction', 'romance', 'history, historical fiction, biography']"
329743,"['fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'children', 'fiction']"
7797032,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime', 'young-adult']"
310612,['fiction']
17157641,"['romance', 'fiction']"
34007977,"['mystery, thriller, crime', 'fiction', 'romance']"
9662386,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
17848997,"['fantasy, paranormal', 'comics, graphic', 'fiction', 'children', 'mystery, thriller, crime']"
25157979,"['fiction', 'history, historical fiction, biography']"
4373,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'young-adult', 'fiction']"
26137970,"['romance', 'mystery, thriller, crime', 'fiction']"
17665904,"['mystery, thriller, crime', 'fiction']"
16002203,"['romance', 'non-fiction', 'fiction', 'history, historical fiction, biography', 'young-adult']"
16244334,"['mystery, thriller, crime']"
15832932,"['young-adult', 'romance', 'fiction']"
9399336,"['romance', 'fiction']"
16140048,"['fiction', 'mystery, thriller, crime', 'young-adult']"
25638675,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime']"
24385710,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'comics, graphic']"
6465707,"['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
180066,"['non-fiction', 'history, historical fiction, biography', 'young-adult', 'comics, graphic']"
22232,"['young-adult', 'fiction', 'romance', 'children']"
11267847,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
80449,"['non-fiction', 'history, historical fiction, biography']"
51112,"['fiction', 'history, historical fiction, biography', 'young-adult']"
149132,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children', 'fantasy, paranormal']"
25816688,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
3351695,"['mystery, thriller, crime', 'children', 'young-adult', 'fantasy, paranormal']"
1967737,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
6573408,"['fiction', 'history, historical fiction, biography']"
17911209,"['fantasy, paranormal', 'fiction']"
28953805,"['comics, graphic', 'mystery, thriller, crime', 'young-adult', 'fiction', 'history, historical fiction, biography', 'children', 'romance']"
20950181,"['romance', 'mystery, thriller, crime', 'fiction']"
7743117,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
12004035,"['romance', 'mystery, thriller, crime', 'fiction']"
525544,"['fiction', 'history, historical fiction, biography']"
5759088,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
42988,"['fiction', 'non-fiction', 'comics, graphic']"
23168325,"['fiction', 'history, historical fiction, biography', 'romance']"
10962765,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance', 'children']"
408147,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
357105,"['young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
33290383,"['fiction', 'young-adult', 'romance']"
8240471,"['fiction', 'young-adult']"
18076159,"['mystery, thriller, crime', 'fiction']"
6371117,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
9378733,"['non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fiction']"
26127035,"['children', 'fantasy, paranormal', 'fiction']"
16186,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime']"
16185,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
98250,"['fiction', 'non-fiction', 'history, historical fiction, biography']"
15773275,"['fiction', 'fantasy, paranormal']"
13241732,"['fiction', 'romance']"
24851136,"['romance', 'fantasy, paranormal', 'young-adult', 'fiction', 'mystery, thriller, crime']"
181118,['non-fiction']
25243409,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
34125726,"['mystery, thriller, crime', 'fiction']"
23848187,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
23612098,['fiction']
17158158,"['romance', 'young-adult', 'fiction']"
79016,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fantasy, paranormal']"
25488708,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'non-fiction']"
17227331,"['history, historical fiction, biography', 'mystery, thriller, crime']"
19015108,"['young-adult', 'romance', 'fiction']"
4900,"['fiction', 'history, historical fiction, biography']"
11869272,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
967494,"['children', 'fiction', 'fantasy, paranormal']"
12576779,"['romance', 'fiction']"
641604,['non-fiction']
34466501,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic', 'young-adult']"
18144124,"['fiction', 'mystery, thriller, crime']"
6054190,"['fiction', 'romance']"
25740412,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance']"
12175637,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
343881,"['fiction', 'history, historical fiction, biography']"
18278874,"['mystery, thriller, crime']"
1019760,"['fiction', 'romance']"
161426,"['young-adult', 'fiction', 'romance', 'fantasy, paranormal', 'history, historical fiction, biography']"
3018058,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'comics, graphic', 'fiction']"
11885473,"['young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
271264,"['fantasy, paranormal', 'comics, graphic', 'fiction', 'young-adult']"
15996682,['fiction']
77711,"['fiction', 'fantasy, paranormal']"
15903007,"['mystery, thriller, crime']"
6321205,"['fiction', 'fantasy, paranormal']"
89780,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
28116966,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'poetry']"
11723629,"['history, historical fiction, biography']"
22750717,"['fantasy, paranormal', 'fiction']"
13509631,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'young-adult']"
9160695,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic', 'children']"
3268926,"['fiction', 'non-fiction', 'history, historical fiction, biography', 'children', 'romance', 'fantasy, paranormal']"
13414446,"['young-adult', 'romance', 'fiction', 'fantasy, paranormal']"
13366259,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
10166240,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'romance']"
17669116,"['young-adult', 'mystery, thriller, crime', 'fiction', 'children', 'romance']"
25802884,"['romance', 'fiction']"
471571,"['fantasy, paranormal', 'fiction', 'young-adult']"
28047408,"['non-fiction', 'history, historical fiction, biography']"
17428644,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance', 'mystery, thriller, crime']"
264938,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
19288640,['non-fiction']
15826920,['young-adult']
3596174,"['young-adult', 'romance', 'fiction']"
8677505,"['fiction', 'children']"
13623923,"['poetry', 'fiction', 'comics, graphic', 'fantasy, paranormal', 'children', 'young-adult', 'non-fiction']"
21471574,['romance']
476692,"['romance', 'fantasy, paranormal', 'fiction']"
17308495,"['fiction', 'fantasy, paranormal', 'romance', 'young-adult']"
78127,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
2846014,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
3730554,"['fiction', 'romance']"
1026811,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'romance']"
17736353,"['romance', 'fiction']"
20767041,"['romance', 'fiction']"
18681461,['romance']
320341,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
11076177,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
963338,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
12482252,['fiction']
415,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
1033658,"['mystery, thriller, crime', 'fiction', 'romance']"
3434445,"['history, historical fiction, biography']"
76778,"['fiction', 'fantasy, paranormal', 'young-adult']"
550821,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
27246123,"['romance', 'fiction', 'mystery, thriller, crime']"
13497118,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime']"
28923132,"['fiction', 'mystery, thriller, crime', 'non-fiction', 'romance']"
16282977,['non-fiction']
29380,"['non-fiction', 'history, historical fiction, biography']"
2055153,"['history, historical fiction, biography']"
1165461,"['non-fiction', 'children']"
8701129,"['mystery, thriller, crime', 'fiction', 'romance']"
24737416,"['romance', 'young-adult', 'fiction']"
8401398,"['mystery, thriller, crime', 'history, historical fiction, biography', 'fiction']"
13013864,"['fantasy, paranormal', 'fiction', 'young-adult']"
3258597,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
79885,"['mystery, thriller, crime', 'fiction']"
6698199,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'young-adult', 'romance', 'fantasy, paranormal']"
11756263,"['romance', 'fiction', 'young-adult']"
23350066,"['fiction', 'young-adult', 'romance']"
1060520,"['fiction', 'mystery, thriller, crime', 'romance']"
32860355,"['fiction', 'history, historical fiction, biography', 'young-adult', 'romance']"
333715,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'mystery, thriller, crime']"
10439703,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
18626894,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'young-adult']"
25318811,"['non-fiction', 'history, historical fiction, biography']"
18769646,"['non-fiction', 'fantasy, paranormal']"
77735,"['fiction', 'fantasy, paranormal']"
11477648,"['romance', 'fiction', 'young-adult']"
6130398,"['poetry', 'fiction']"
18348,"['non-fiction', 'history, historical fiction, biography', 'romance']"
24752238,['fiction']
13645438,['non-fiction']
11458881,"['fantasy, paranormal', 'romance', 'fiction']"
28260402,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'history, historical fiction, biography']"
83143,"['fiction', 'history, historical fiction, biography', 'romance']"
83144,"['romance', 'history, historical fiction, biography', 'fiction', 'young-adult']"
30048984,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
1098882,"['children', 'fiction', 'poetry']"
199741,"['fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime', 'fantasy, paranormal', 'children']"
23309730,"['fiction', 'young-adult', 'children']"
10220284,['fiction']
308732,"['fantasy, paranormal', 'young-adult', 'fiction', 'children']"
17623924,"['fiction', 'history, historical fiction, biography']"
618034,"['non-fiction', 'history, historical fiction, biography']"
17663149,"['romance', 'history, historical fiction, biography']"
12569581,"['fiction', 'poetry', 'history, historical fiction, biography', 'comics, graphic', 'romance']"
13734371,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
23935129,"['fantasy, paranormal', 'young-adult', 'fiction', 'history, historical fiction, biography', 'romance']"
18637040,"['children', 'poetry', 'fiction']"
828440,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance', 'history, historical fiction, biography']"
52373,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
